kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
10736489,K07368.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,6.842939,,,137.0596,,,,,,2.8,,,,,,,,,,,,99.24,96.28,-23.98,,1,q1_q17_dr25_tce,,,,,,,,,,19h35m47.43s,+48d03m54.9s,12.920,
10743600,K07369.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.8170226,4.69e-07,-4.69e-07,132.022858,0.000581,-0.000581,0.843,0.049,-0.041,2.974,0.0184,-0.0184,167696,830,-830,57.56,0,0,1947.0,,,3416.07,0.00,0.00,240.10,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,19h45m32.04s,+48d02m38.4s,17.206,
10751908,K07370.01,,CANDIDATE,CANDIDATE,,0,0,0,0,4.48538145,5.001e-05,-5.001e-05,135.29081,0.00829,-0.00829,0.1296,0.3051,-0.1294,2.297,0.282,-0.282,168.1,24.2,-24.2,0.96,0.25,-0.07,962.0,,,202.75,161.80,-45.69,8.20,1,q1_q17_dr24_tce,5654.00,165.00,-156.00,4.607,0.031,-0.031,0.7370,0.1960,-0.0510,19h54m25.88s,+48d00m57.7s,15.457,
10753734,K07371.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,19.40669392,1.901e-06,-1.901e-06,149.807826,7.67e-05,-7.67e-05,0.424,0.006,-0.004,5.27765,0.00439,-0.00439,464521,286,-286,57.97,13.57,-4.54,597.0,,,30.05,20.85,-7.18,1496.80,1,q1_q17_dr25_tce,5622.00,152.00,-152.00,4.588,0.038,-0.152,0.7780,0.1820,-0.0610,19h56m18.79s,+48d01m19.1s,13.564,
10794242,K07372.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,7.143708297,5.18e-07,-5.18e-07,137.8041949,6.02e-05,-6.02e-05,0.162,0.019,-0.009,5.83451,0.00299,-0.00299,202685,106,-106,44.78,12.64,-7.81,943.0,,,187.00,154.88,-72.70,2368.60,1,q1_q17_dr25_tce,5655.00,152.00,-152.00,4.386,0.132,-0.182,0.9920,0.2800,-0.1730,19h22m27.55s,+48d11m12.4s,14.170,
10794405,K07373.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.952377862,2.98e-07,-2.98e-07,132.335117,0.000263,-0.000263,1.248,0.097,-0.048,4.0869,0.0164,-0.0164,2122.3,6.7,-6.7,28.44,7.68,-3.07,1713.0,,,2023.36,1604.86,-596.46,390.80,2,q1_q17_dr25_tce,5662.00,152.00,-169.00,4.524,0.058,-0.173,0.8630,0.2330,-0.0930,19h22m45.28s,+48d11m57.1s,14.713,
10809677,K07374.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.521050679,1.122e-06,-1.122e-06,134.218545,0.00025,-0.00025,1.266,0.27,-0.157,3.5323,0.0134,-0.0134,4879.8,16.5,-16.5,256.2,76.6,-142.2,2434.0,,,8306.90,7098.02,-6897.57,337.20,1,q1_q17_dr25_tce,5149.00,123.00,-194.00,3.109,0.442,-0.238,6.6190,1.9790,-3.6750,19h45m54.85s,+48d08m46.2s,13.942,
10812541,K07375.01,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0,4.84847245,1.688e-05,-1.688e-05,131.90954,0.00275,-0.00275,0.191,0.277,-0.191,0.874,0.125,-0.125,554.7,67.4,-67.4,1.51,0.07,-0.14,667.0,,,46.85,11.70,-13.29,11.40,4,q1_q17_dr25_tce,4137.00,136.00,-148.00,4.625,0.053,-0.018,0.6470,0.0310,-0.0580,19h49m13.05s,+48d11m43.0s,14.849,
11967004,K07499.01,,FALSE POSITIVE,FALSE POSITIVE,0.0190,0,1,0,0,1.941635737,1.19e-07,-1.19e-07,133.1097354,5.03e-05,-5.03e-05,1.071,0.042,-0.04,2.46683,0.00121,-0.00121,69814.1,12.2,-12.2,59.71,19.86,-6.63,1728.0,,,2109.03,1979.62,-647.02,1243.70,1,q1_q17_dr25_tce,6525.00,145.00,-210.00,4.381,0.067,-0.202,1.1610,0.3860,-0.1290,19h34m43.38s,+50d18m00.9s,13.898,
11968490,K07500.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.539445498,7.5e-08,-7.5e-08,131.898299,0.000115,-0.000115,1.214,0.069,-0.065,2.2821,0.00523,-0.00523,25302.2,34.3,-34.3,68.65,19.9,-18.1,2959.0,,,18153.51,15563.03,-9744.52,511.40,1,q1_q17_dr25_tce,6486.00,181.00,-250.00,4.174,0.209,-0.171,1.4560,0.4220,-0.3840,19h37m24.04s,+50d21m05.3s,13.698,
11970288,K07501.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,20.7106853,0.0001697,-0.0001697,134.03192,0.00673,-0.00673,1.252,0.646,-0.095,42.737,0.357,-0.357,1003,7.8,-7.8,89.55,13.27,-28.74,1246.0,,,570.64,254.71,-339.96,154.40,1,q1_q17_dr25_tce,6956.00,163.00,-225.00,3.738,0.278,-0.093,2.8880,0.4280,-0.9270,19h40m51.01s,+50d19m00.9s,11.308,
12004679,K07502.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.521245368,1.8e-07,-1.8e-07,132.8563627,5.74e-05,-5.74e-05,0.231,0.009,-0.011,4.24027,0.00254,-0.00254,418375,368,-368,56.59,12.53,-6.76,1241.0,,,560.57,370.03,-166.30,1495.40,1,q1_q17_dr25_tce,5605.00,152.00,-135.00,4.486,0.096,-0.156,0.8540,0.1890,-0.1020,19h05m42.17s,+50d25m01.3s,13.231,
12004680,K07503.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.52122764,2.407e-05,-2.407e-05,132.86973,0.00778,-0.00778,0.298,0.154,-0.298,2.249,0.259,-0.259,127.3,16.8,-16.8,0.91,0.2,-0.08,1177.0,,,453.48,293.66,-114.05,8.90,1,q1_q17_dr25_tce,5546.00,149.00,-149.00,4.575,0.036,-0.144,0.8100,0.1760,-0.0700,19h05m42.49s,+50d24m22.7s,15.301,
12004689,K07504.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,2.5212708,3.112e-05,-3.112e-05,132.8596,0.01,-0.01,0.3286,0.1437,-0.3285,2.706,0.452,-0.452,163.3,30.1,-30.1,0.81,0.13,-0.05,1003.0,,,238.81,119.07,-49.09,7.80,1,q1_q17_dr24_tce,5110.00,157.00,-135.00,4.674,0.026,-0.026,0.6370,0.0970,-0.0380,19h05m43.53s,+50d24m05.2s,15.894,
12013615,K07505.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,8.202869679,2.53e-07,-2.53e-07,138.5109062,2.59e-05,-2.59e-05,0.561,0.002,-0.004,7.29811,0.00084,-0.00084,345937,24,-24,110.46,30.25,-36.98,1190.0,,,474.09,393.05,-290.89,6499.90,1,q1_q17_dr25_tce,6060.00,184.00,-202.00,4.059,0.329,-0.141,1.6430,0.4500,-0.5500,19h27m47.14s,+50d28m55.1s,13.878,
12016243,K07506.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,11.8436119,0.0003144,-0.0003144,138.0037,0.0211,-0.0211,0.067,0.393,-0.067,6.044,0.49,-0.49,199.3,22,-22,1.41,0.47,-0.16,830.0,,,111.98,111.89,-35.48,10.40,1,q1_q17_dr25_tce,6077.00,181.00,-217.00,4.471,0.056,-0.224,0.9990,0.3330,-0.1110,19h33m58.95s,+50d28m50.3s,15.193,
12022517,K07507.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.442714533,3.74e-07,-3.74e-07,132.3912568,9.64e-05,-9.64e-05,1.142,0.057,-0.049,3.36034,0.00368,-0.00368,60039,48.4,-48.4,47.02,12.62,-5.4,1157.0,,,423.13,334.50,-129.82,964.80,1,q1_q17_dr25_tce,5819.00,158.00,-175.00,4.501,0.072,-0.180,0.8610,0.2310,-0.0990,19h45m30.09s,+50d29m12.5s,15.715,
6307521,K01126.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,475.91706,0.02827,-0.02827,588.8926,0.0328,-0.0328,1.222,74.71,-2.662,22.86,2.6,-2.6,967.3,88,-88,28.22,3.96,-3.96,221.0,,,0.56,0.22,-0.17,15.30,2,q1_q17_dr25_tce,5334.00,80.00,-80.00,4.372,0.127,-0.104,1.0040,0.1410,-0.1410,19h51m00.75s,+41d40m33.6s,15.259,
7037540,K01347.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.858285844,9.717e-06,-9.717e-06,131.87904,0.00964,-0.00964,0.3323,0.1191,-0.3322,1.799,0.347,-0.347,43.4,7.2,-7.2,0.9,0.45,-0.21,2274.0,,,6321.20,9820.28,-3073.61,10.80,3,q1_q17_dr24_tce,5945.00,182.00,-208.00,4.196,0.204,-0.204,1.3460,0.6790,-0.3100,19h32m04.89s,+42d30m31.8s,14.808,
11129738,K01427.02,,CANDIDATE,CANDIDATE,0.8910,0,0,0,0,4.88446644,6.256e-05,-6.256e-05,135.24744,0.00844,-0.00844,0.776,0.056,-0.541,2.057,0.29,-0.29,221,32,-32,0.84,0.05,-0.07,579.0,,,26.50,5.25,-6.28,9.10,2,q1_q17_dr25_tce,3883.00,70.00,-85.00,4.725,0.049,-0.025,0.5170,0.0290,-0.0450,19h11m25.86s,+48d46m26.8s,15.840,
10028792,K01574.04,,CANDIDATE,CANDIDATE,0.9460,0,0,0,0,8.9772888,0.0001451,-0.0001451,133.44748,0.00961,-0.00961,0.702,0.269,-0.5,4.72,0.31,-0.31,97.5,10,-10,1.79,0.15,-0.13,1113.0,,,362.75,100.80,-72.55,10.30,4,q1_q17_dr25_tce,5597.00,112.00,-101.00,3.963,0.054,-0.045,1.6990,0.1470,-0.1230,19h51m40.05s,+46d57m54.5s,14.600,
4860678,K01602.02,,CANDIDATE,CANDIDATE,0.8990,0,0,0,0,3.03359398,3.558e-05,-3.558e-05,133.08355,0.00781,-0.00781,0.023,0.433,-0.022,4.026,0.224,-0.224,95.6,8.8,-8.8,1.55,0.25,-0.39,1529.0,,,1294.06,544.64,-613.37,12.30,2,q1_q17_dr25_tce,5557.00,83.00,-72.00,4.037,0.210,-0.090,1.6160,0.2540,-0.4130,19h51m11.26s,+39d55m16.9s,14.943,
5531953,K01681.04,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,21.9139549,0.0002121,-0.0002121,148.52144,0.00722,-0.00722,1.2,70.91,-5.452,3.271,0.426,-0.426,584.4,64,-64,10.39,1.14,-1.38,303.0,,,2.01,0.66,-0.64,11.80,3,q1_q17_dr25_tce,3638.00,72.00,-87.00,4.844,0.049,-0.055,0.4200,0.0460,-0.0560,19h25m08.40s,+40d43m48.2s,15.855,
4349442,K01803.03,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,6.238315363,,,134.3054225,,,0.707,,,2.501,,,82.9,,,0.7,0.05,-0.03,746.0,,,73.27,16.19,-11.16,5.30,3,q1_q17_dr25_tce,4914.00,98.00,-98.00,4.610,0.018,-0.046,0.7240,0.0450,-0.0300,19h06m32.53s,+39d29m19.0s,13.260,
7765528,K01840.02,,CANDIDATE,CANDIDATE,0.8420,0,0,0,0,9.3888216,0.0001653,-0.0001653,134.42144,0.00999,-0.00999,1.14,72.63,-0.754,4.154,0.818,-0.818,192.7,30.6,-30.6,20.91,3.59,-3.27,963.0,,,202.91,91.07,-66.17,9.60,2,q1_q17_dr25_tce,5846.00,79.00,-79.00,4.278,0.132,-0.108,1.2400,0.2130,-0.1940,19h43m18.89s,+43d25m31.8s,14.915,
3327980,K06321.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.115510941,3.11e-07,-3.11e-07,131.99122,0.000122,-0.000122,0.492,0.007,-0.006,7.2877,0.00772,-0.00772,415163,377,-377,191.42,35.77,-71.55,2701.0,,,12609.03,7219.93,-8499.76,1351.50,1,q1_q17_dr25_tce,7563.00,211.00,-342.00,3.883,0.287,-0.123,2.6380,0.4930,-0.9860,19h08m42.27s,+38d26m00.6s,12.119,
3329643,K06322.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,1.015044104,8.678e-06,-8.678e-06,131.56407,0.00743,-0.00743,0.984,0.009,-0.004,10.994,0.562,-0.562,158.2,10.8,-10.8,1.98,0.57,-0.38,1979.0,,,3627.61,3090.23,-1537.46,33.60,1,q1_q17_dr25_tce,5910.00,160.00,-178.00,4.318,0.175,-0.193,1.1240,0.3260,-0.2170,19h11m05.16s,+38d29m55.4s,14.956,
3335816,K06323.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.711013336,4.04e-07,-4.04e-07,132.4882537,9.03e-05,-9.03e-05,1.192,0.066,-0.042,3.31024,0.00338,-0.00338,24989.1,28.1,-28.1,55.69,16.57,-11.03,1436.0,,,1003.75,853.00,-431.87,757.00,1,q1_q17_dr25_tce,6338.00,151.00,-189.00,4.256,0.175,-0.175,1.2470,0.3710,-0.2470,19h18m47.59s,+38d24m23.8s,12.084,
3337438,K06324.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.97606298,5.632e-05,-5.632e-05,132.9637,0.0155,-0.0155,0.363,0.09,-0.363,4.124,0.597,-0.597,72.2,5.2,-5.2,5.65,1.62,-3.79,2615.0,,,11065.06,10028.44,-10084.94,17.80,1,q1_q17_dr25_tce,5321.00,189.00,-260.00,3.158,0.696,-0.174,6.6690,1.9180,-4.4750,19h20m33.80s,+38d29m37.7s,13.498,
3337548,K06325.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,2.97586085,5.996e-05,-5.996e-05,133.0352,0.0212,-0.0212,0.117,0.335,-0.117,4.513,0.799,-0.799,105.9,13.9,-13.9,0.85,0.18,-0.1,1135.0,,,392.05,252.98,-119.04,9.10,1,q1_q17_dr25_tce,5481.00,166.00,-166.00,4.508,0.074,-0.137,0.8350,0.1740,-0.0940,19h20m39.92s,+38d28m35.2s,15.669,
3339538,K06326.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,14.658013949,3.06e-07,-3.06e-07,140.4756141,1.73e-05,-1.73e-05,1.141,0.111,-0.236,3.03316,0.00338,-0.00338,129645,0,0,121.59,59.15,-65.06,855.0,,,126.35,191.58,-101.87,3361.50,1,q1_q17_dr25_tce,5146.00,170.00,-139.00,3.986,0.581,-0.249,1.6260,0.7910,-0.8700,19h22m57.47s,+38d24m50.9s,13.391,
3341934,K06327.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,18.839487435,1.42e-06,-1.42e-06,137.7695421,6.27e-05,-6.27e-05,0.421,0.005,-0.005,5.62797,0.00325,-0.00325,182722,119,-119,45.2,14.66,-4.9,734.0,,,68.54,65.54,-21.25,2003.10,1,q1_q17_dr25_tce,6208.00,172.00,-216.00,4.454,0.054,-0.216,1.0240,0.3320,-0.1110,19h25m32.70s,+38d29m29.3s,15.291,
3343866,K06328.01,,FALSE POSITIVE,FALSE POSITIVE,0.0040,0,0,1,0,0.555973803,1.326e-06,-1.326e-06,131.96589,0.00206,-0.00206,0.563,0.392,-0.338,1.271,0.0752,-0.0752,75.3,4,-4,1.9,0.95,-1.26,3049.0,,,20544.64,32228.30,-18476.16,23.30,1,q1_q17_dr25_tce,5445.00,190.00,-171.00,3.776,0.780,-0.260,2.1170,1.0510,-1.4010,19h27m27.97s,+38d24m32.7s,13.755,
4839180,K06456.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.426344495,6.88e-07,-6.88e-07,134.231165,0.000128,-0.000128,0.668,0.015,-0.017,5.84235,0.00766,-0.00766,276139,487,-487,78.3,23.06,-15.32,1316.0,,,709.74,613.94,-308.46,732.50,1,q1_q17_dr25_tce,6228.00,169.00,-206.00,4.277,0.158,-0.193,1.2260,0.3610,-0.2400,19h31m21.02s,+39d56m01.8s,13.501,
4840263,K06457.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.957823876,2.16e-07,-2.16e-07,132.414882,0.000182,-0.000182,0.992,0.108,-0.096,3.7232,0.0124,-0.0124,104692,278,-278,110.91,16.97,-31.53,2649.0,,,11612.14,4666.86,-5976.05,454.10,1,q1_q17_dr25_tce,5908.00,79.00,-79.00,3.865,0.217,-0.093,2.0330,0.3110,-0.5780,19h32m29.19s,+39d58m32.0s,13.988,
4840818,K06458.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.024768971,6.73e-07,-6.73e-07,133.120142,0.000109,-0.000109,1.038,0.113,-0.031,3.82433,0.00524,-0.00524,53046.4,78.5,-78.5,42.15,12.61,-5.41,1159.0,,,425.90,374.09,-143.07,696.50,1,q1_q17_dr25_tce,6322.00,171.00,-209.00,4.444,0.067,-0.202,0.9890,0.2960,-0.1270,19h33m07.13s,+39d54m56.7s,14.355,
4847832,K06459.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,30.960216668,2.794e-06,-2.794e-06,156.1595497,7.17e-05,-7.17e-05,0.58,0.002,-0.004,15.4308,0.00441,-0.00441,340408,85.8,-85.8,62.08,18.37,-9.92,527.0,,,18.30,17.63,-7.50,4578.30,1,q1_q17_dr25_tce,5291.00,211.00,-232.00,4.423,0.136,-0.204,0.9260,0.2740,-0.1480,19h40m18.39s,+39d57m29.8s,12.450,
4851217,K06460.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.470283788,5.22e-07,-5.22e-07,133.251861,0.000176,-0.000176,0.804,0.016,-0.015,7.8391,0.0109,-0.0109,193828,222,-222,157.82,17.64,-32.75,2657.0,,,11792.22,3312.24,-4731.57,967.70,1,q1_q17_dr25_tce,7823.00,70.00,-93.00,3.885,0.154,-0.077,2.6750,0.2990,-0.5550,19h43m20.16s,+39d57m08.1s,11.108,
4851338,K06461.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.23516416,1.568e-05,-1.568e-05,131.99301,0.00951,-0.00951,0.678,0.274,-0.457,4.713,0.451,-0.451,64.6,6.2,-6.2,0.92,0.25,-0.11,1866.0,,,2861.14,2330.83,-928.95,13.00,1,q1_q17_dr25_tce,6249.00,174.00,-217.00,4.428,0.060,-0.180,1.0760,0.2960,-0.1270,19h43m27.08s,+39d58m01.6s,15.005,
4851356,K06462.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.23513471,3.218e-05,-3.218e-05,132.0046,0.0263,-0.0263,0.716,0.268,-0.47,5.44,0.589,-0.589,42.8,4.7,-4.7,0.7,0.23,-0.12,1743.0,,,2172.96,2507.71,-965.49,12.00,1,q1_q17_dr25_tce,5930.00,290.00,-322.00,4.436,0.090,-0.210,0.9970,0.3330,-0.1660,19h43m27.74s,+39d57m50.8s,14.712,
4862332,K06463.01,,FALSE POSITIVE,FALSE POSITIVE,0.0020,0,0,1,0,0.8903331,1.122e-05,-1.122e-05,131.5337,0.011,-0.011,0.322,0.158,-0.322,2.643,0.47,-0.47,134.1,15.8,-15.8,20.96,0.96,-8.58,5714.0,,,251387.46,51085.51,-178736.62,10.80,1,q1_q17_dr25_tce,4981.00,121.00,-228.00,2.437,0.033,-0.033,18.3740,0.8360,-7.5260,19h52m38.71s,+39d54m03.5s,13.915,
4862625,K06464.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,20.000242814,4.713e-06,-4.713e-06,134.82021,0.000193,-0.000193,1.004,0.032,-0.036,5.0042,0.0185,-0.0185,13137.9,30.7,-30.7,21.57,6.14,-2.18,746.0,,,73.09,59.38,-20.75,796.50,1,q1_q17_dr25_tce,6373.00,151.00,-189.00,4.438,0.062,-0.188,1.0470,0.2980,-0.1060,19h52m51.62s,+39d57m18.4s,13.718,
5393558,K06576.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,10.217121652,3.6e-07,-3.6e-07,137.2457336,2.92e-05,-2.92e-05,0.786,0.008,-0.009,4.35647,0.00062,-0.00062,205223,54.2,-54.2,81.1,22.06,-22.07,994.0,,,230.53,183.85,-123.51,3617.50,1,q1_q17_dr25_tce,5931.00,158.00,-193.00,4.196,0.246,-0.164,1.3490,0.3670,-0.3670,19h56m44.82s,+40d30m06.1s,13.752,
5397905,K06577.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.618060842,5.394e-06,-5.394e-06,131.63533,0.00846,-0.00846,0.944,0.042,-0.719,1.892,0.231,-0.231,25.1,3.2,-3.2,0.51,0.08,-0.07,1854.0,,,2791.09,1445.75,-907.84,9.60,1,q1_q17_dr25_tce,5339.00,160.00,-144.00,4.503,0.099,-0.110,0.7930,0.1280,-0.1050,19h59m59.57s,+40d33m00.9s,13.426,
5444392,K06578.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.759764419,6.5e-08,-6.5e-08,131.7927631,7.19e-05,-7.19e-05,0.545,0.023,-0.012,5.72501,0.00937,-0.00937,393266,224,-224,138.54,19.31,-35.92,2715.0,,,12833.03,4834.44,-6163.06,1728.10,1,q1_q17_dr25_tce,5807.00,86.00,-78.00,3.930,0.233,-0.078,1.9090,0.2660,-0.4950,19h22m04.18s,+40d41m48.5s,11.378,
5456979,K06579.01,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0,2.6528082,3.433e-05,-3.433e-05,131.5439,0.0134,-0.0134,0.434,0.029,-0.434,2.297,0.392,-0.392,153.1,19.4,-19.4,1.17,0.35,-0.13,1280.0,,,633.57,556.45,-206.56,9.80,1,q1_q17_dr25_tce,5778.00,173.00,-208.00,4.480,0.065,-0.195,0.9350,0.2730,-0.1090,19h37m09.07s,+40d41m33.9s,15.668,
5460835,K06580.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,21.539269242,1.184e-06,-1.184e-06,144.1542761,4.44e-05,-4.44e-05,0.908,0.014,-0.016,5.32432,0.00192,-0.00192,143753,37,-37,53,16.19,-5.4,674.0,,,48.89,43.76,-14.39,2642.20,1,q1_q17_dr25_tce,6136.00,165.00,-202.00,4.487,0.054,-0.202,0.9330,0.2850,-0.0950,19h41m11.26s,+40d39m41.6s,14.293,
5462901,K06581.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.270733213,1.038e-06,-1.038e-06,136.180853,0.000169,-0.000169,0.428,1.166,-0.128,2.7822,0.0352,-0.0352,293637,1334,-1334,37.93,2.01,-3.47,693.0,,,54.59,14.81,-16.03,553.00,1,q1_q17_dr25_tce,4348.00,151.00,-166.00,4.601,0.053,-0.021,0.6780,0.0360,-0.0620,19h43m01.33s,+40d37m07.2s,15.953,
5466109,K06582.01,,CANDIDATE,CANDIDATE,0.7860,0,0,0,0,2.43135542,1.5e-05,-1.5e-05,133.92077,0.0055,-0.0055,0.12,0.342,-0.12,1.401,0.155,-0.155,123.6,16.3,-16.3,1.07,0.33,-0.11,1422.0,,,965.40,863.66,-292.75,9.30,1,q1_q17_dr25_tce,6231.00,169.00,-225.00,4.488,0.052,-0.208,0.9550,0.2910,-0.0970,19h45m53.23s,+40d40m53.8s,15.225,
5471010,K06583.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,12.4232158,0.000499,-0.000499,141.7294,0.0479,-0.0479,0.245,1.089,-0.245,17.67,3.9,-3.9,261.5,24.1,-24.1,1.3,0.28,-0.12,685.0,,,51.91,34.48,-14.50,23.60,1,q1_q17_dr25_tce,5497.00,164.00,-180.00,4.577,0.034,-0.145,0.8090,0.1750,-0.0750,19h50m11.29s,+40d36m56.7s,15.639,
6447326,K06711.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,4.3206933,0.0002215,-0.0002215,131.8905,0.0507,-0.0507,0.973,0.004,-0.01,50.68,2.5,-2.5,147.9,8.1,-8.1,1.66,0.5,-0.2,1205.0,,,499.09,455.85,-166.53,35.70,1,q1_q17_dr25_tce,6225.00,185.00,-222.00,4.450,0.062,-0.200,1.0310,0.3140,-0.1260,19h33m04.50s,+41d51m02.6s,15.604,
6448768,K06712.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,16.486796364,1.064e-06,-1.064e-06,131.6041706,5.24e-05,-5.24e-05,0.309,0.019,-0.001,7.06797,0.00222,-0.00222,48942.8,19.3,-19.3,46.92,6.95,-13.92,1053.0,,,290.46,113.57,-154.34,3181.50,1,q1_q17_dr25_tce,6020.00,81.00,-81.00,3.860,0.224,-0.096,2.0970,0.3110,-0.6220,19h34m53.24s,+41d52m23.3s,13.645,
6449291,K06713.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,5.7768734,0.0001217,-0.0001217,133.6218,0.0197,-0.0197,0.994,0.041,-0.755,5.762,0.461,-0.461,71,8.3,-8.3,3.13,1.07,-1.98,1399.0,,,905.00,966.74,-796.74,10.10,1,q1_q17_dr25_tce,5473.00,194.00,-155.00,3.796,0.697,-0.232,2.1620,0.7380,-1.3700,19h35m30.87s,+41d51m23.2s,13.712,
6449552,K06714.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,20.148807707,1.422e-06,-1.422e-06,135.8116283,5.77e-05,-5.77e-05,0.215,0.004,0,8.52557,0.00334,-0.00334,526949,253,-253,68.52,17.01,-9.18,631.0,,,37.55,28.29,-12.61,3487.50,1,q1_q17_dr25_tce,5547.00,166.00,-166.00,4.447,0.098,-0.168,0.9180,0.2280,-0.1230,19h35m47.75s,+41d51m19.7s,14.904,
6452742,K06715.01,,FALSE POSITIVE,FALSE POSITIVE,0.6100,0,1,0,0,0.687772143,7.9e-08,-7.9e-08,131.8669185,9.49e-05,-9.49e-05,1.166,0.033,-0.042,2.56725,0.00387,-0.00387,40368.3,40.2,-40.2,46.27,12.01,-8.03,2097.0,,,4569.67,3493.56,-1807.95,679.80,1,q1_q17_dr25_tce,5885.00,159.00,-177.00,4.413,0.144,-0.176,0.9330,0.2420,-0.1620,19h39m32.04s,+41d48m01.7s,14.726,
6464285,K06716.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.843651274,4.3e-08,-4.3e-08,131.9478111,4.24e-05,-4.24e-05,0.405,0.011,-0.007,2.80468,0.00133,-0.00133,305452,169,-169,39.98,3.85,-3.85,1553.0,,,1371.12,462.54,-367.76,1509.30,1,q1_q17_dr25_tce,5220.00,141.00,-141.00,4.578,0.084,-0.052,0.6950,0.0670,-0.0670,19h50m41.03s,+41d52m33.5s,13.826,
6466939,K06717.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.142946648,1e-07,-1e-07,131.9010021,7.37e-05,-7.37e-05,0.479,0.015,-0.009,3.40234,0.00326,-0.00326,412554,231,-231,43.5,3.36,-3.01,1293.0,,,660.96,201.92,-153.56,1054.40,1,q1_q17_dr25_tce,5058.00,151.00,-151.00,4.651,0.060,-0.035,0.6080,0.0470,-0.0420,19h53m01.80s,+41d51m02.3s,14.454,
